"Date","Tank","Treatment","Salinity","Temperature","pH","CO2","pCO2","HCO3","CO3","DIC","TA","Aragonite.Sat"
20190725,"20190725_28","tank.Ambient",29.14,16.6,7.73927231092913,30.752139352669,836.588444989965,1900.2732437751,71.364935887285,2002.39031901505,2076.297057,1.1240395688792
20190725,"20190725_30","tank.Ambient",29.13,16.5,7.73687901603799,30.8250299016477,836.044274504555,1889.78878891891,70.2942529434496,1990.90807176401,2063.396222,1.10679900371754
20190725,"20190725_5","tank.Moderate",29.01,16.6,7.2905194597477,91.0678861316762,2475.66550885982,1999.50193391766,26.6299701580682,2117.1997902074,2065.185883,0.419590783239216
20190725,"20190725_7","tank.Moderate",29.14,16.5,7.28275137759728,92.2496260470411,2502.17279215453,1987.90286913014,25.9948188143085,2106.14731399149,2052.141344,0.409282807720942
20190726,"20190726_13","tank.Severe",29.21,17.2,7.00620150912644,175.504747935339,4861.5306065662,2034.20206009816,14.4777821306182,2224.18459016411,2069.798097,0.2285015229252
20190726,"20190726_15","tank.Severe",29.2,17.1,7.00870074072502,174.436224283771,4817.5212461657,2028.68492800734,14.462971851304,2217.58412414241,2064.267354,0.228187684572409
20190726,"20190726_19","tank.Severe",29.19,17,6.99904264682122,178.281464204226,4909.01011027667,2023.00823335976,14.0480961096218,2215.33779367361,2057.588162,0.221564671238946
20190726,"20190726_2","tank.Moderate",29.08,17,7.26827055870884,94.8611159898239,2610.40700469727,1998.36560850622,25.7206977946848,2118.94742229073,2061.803081,0.405792302788031
20190726,"20190726_26","tank.Ambient",29.19,17,7.68861349210757,34.3627824058242,946.170310116194,1907.87811101516,64.8248156183051,2007.06570903929,2067.8515,1.02240822162069
20190726,"20190726_29","tank.Ambient",29.18,16.9,7.72262494264444,31.6084212823647,867.724804501843,1893.41728358186,69.2919275034164,1994.31763236764,2064.479973,1.0924834117987
20190726,"20190726_3","tank.Moderate",29.17,17,7.27348142151956,93.2797398263052,2568.16612328318,1990.76923350081,25.9928723694182,2110.04184569653,2054.945487,0.409979895739182
20190726,"20190726_33","tank.Ambient",29.16,17.1,7.71539756613396,32.0760768795453,885.657182273101,1897.85364790625,68.7942281488316,1998.72395293463,2067.579057,1.08551893121508
20190726,"20190726_6","tank.Moderate",29.16,17,7.27695533006005,93.1685246896115,2564.96247138199,2004.14143690901,26.3707800393412,2123.68074163796,2069.163516,0.415952615338792
20190727,"20190727_1","tank.Moderate",28.88,17.78,7.23470083406836,100.675863246265,2831.12535771619,1993.2565511929,24.3337330828288,2118.26614752199,2053.191591,0.385298477866596
20190727,"20190727_10","tank.Moderate",29.32,17.92,7.23885758112029,98.7227237888322,2794.22291052318,1989.28799868137,24.932626756276,2112.94334922648,2050.818527,0.394479644361864
20190727,"20190727_11","tank.Moderate",29.22,17.86,7.25488971834926,94.8116977040709,2677.39993327577,1977.49124564644,25.5920611315101,2097.89500448202,2040.692553,0.404941424267921
20190727,"20190727_12","tank.Moderate",29.23,17.83,7.25165021589529,95.759533745132,2701.96632341506,1981.315723429,25.4286601932852,2102.50391736742,2044.097761,0.402296027903875
20190727,"20190727_13","tank.Severe",29.24,17.87,6.98119654455007,181.145176622421,5117.47385238402,2012.70063948048,13.882457292145,2207.72827339505,2046.861118,0.219656443087739
20190727,"20190727_14","tank.Severe",29.24,17.87,6.97946478287901,182.01781604746,5142.12699855796,2014.34821277809,13.838529611892,2210.20455843744,2048.394615,0.218961393371797
20190727,"20190727_15","tank.Severe",29.25,17.88,6.98113111777807,181.135433458846,5118.96097898513,2012.95969301565,13.8910125852749,2207.98613905977,2047.141329,0.219793773492967
20190727,"20190727_16","tank.Severe",29.2,17.92,6.97567502438253,184.137472342123,5208.39743901565,2021.4478159346,13.7784721918836,2219.36376046861,2055.314212,0.218080920485751
20190727,"20190727_17","tank.Severe",29.21,17.88,6.98113111777807,181.101667001282,5116.88283394693,2011.69110523612,13.8678804837977,2206.6606527212,2045.814004,0.219454564047656
20190727,"20190727_18","tank.Severe",29.24,17.88,6.97922624539495,181.931436491527,5141.17451817143,2012.73394365744,13.8250862755449,2208.49046642451,2046.751767,0.218757331624226
20190727,"20190727_19","tank.Severe",29.25,17.95,6.98932957657414,177.195383826079,5017.76025275202,2009.82201889441,14.1712119042355,2201.18861462472,2044.703296,0.224289453556319
20190727,"20190727_2","tank.Moderate",29.15,17.89,7.23908044886766,98.7704889506275,2790.54437877249,1986.1953465592,24.7690286011792,2109.73486411101,2047.299806,0.392048509524901
20190727,"20190727_20","tank.Severe",29.19,17.92,6.98606380951691,178.535238450753,5049.65587173344,2007.17299604425,14.0087548022892,2199.71698929729,2041.654217,0.221732508541376
20190727,"20190727_21","tank.Severe",29.19,17.92,6.98433234532785,179.355524957631,5072.85715173897,2008.37197609467,13.9613500743858,2201.68885112669,2042.731923,0.220982179951641
20190727,"20190727_22","tank.Severe",29.18,17.91,6.98612941225485,178.737697340316,5053.64278979095,2009.08296897364,14.0152551188243,2201.83592143278,2043.573101,0.221833338338571
20190727,"20190727_23","tank.Severe",29.2,17.88,6.98632622427752,178.50047947093,5043.11002746878,2006.43492880218,13.994468747308,2198.92987702042,2040.886991,0.22146452232368
20190727,"20190727_24","tank.Severe",29.2,17.87,6.98466006789218,179.94013840541,5082.31368073247,2014.42487255904,13.9910928487411,2208.35610381319,2048.842786,0.2214023337173
20190727,"20190727_25","tank.Ambient",29.29,17.96,7.75100341929965,28.2696207864299,800.923833628355,1853.47971018228,75.6006100849772,1957.34994105368,2040.369381,1.19643987499486
20190727,"20190727_26","tank.Ambient",29.19,17.88,7.7569336883615,27.9427331111832,789.399621184871,1851.88389415516,76.1447507338302,1955.97137800017,2040.059214,1.20503849392033
20190727,"20190727_27","tank.Ambient",29.18,17.8,7.7628669710144,27.6246205666605,778.563767011323,1852.48019057838,76.9632347225331,1957.06804586758,2042.642154,1.21764327503935
20190727,"20190727_28","tank.Ambient",29.17,17.87,7.77261162822298,26.961762211777,761.38244248061,1851.73116597631,78.8664392834554,1957.55936747154,2046.497169,1.24813721059762
20190727,"20190727_29","tank.Ambient",29.17,17.84,7.77288950432362,26.8269826496429,756.91852788029,1842.42460281913,78.4310449404836,1947.68263040926,2036.310484,1.24109927468766
20190727,"20190727_3","tank.Moderate",29.15,17.89,7.2286905928717,100.930764251735,2851.57891438479,1981.6568923256,24.1282387020307,2106.71589527937,2041.210623,0.381905975115302
20190727,"20190727_30","tank.Ambient",29.16,17.75,7.7737232683716,26.9321663899803,757.864794659763,1849.28860179726,78.5854204762447,1954.80618866349,2043.438025,1.24313800577648
20190727,"20190727_31","tank.Ambient",29.19,18.01,7.75919866653342,27.6826134262026,784.995763204705,1849.5664628621,76.8246283389238,1954.07370462723,2039.401844,1.21642640988604
20190727,"20190727_32","tank.Ambient",29.19,18,7.74890490790456,28.5035444844346,808.041583791348,1859.39512320764,75.3952414147068,1963.29390910678,2045.592159,1.19374616623626
20190727,"20190727_33","tank.Ambient",29.17,17.93,7.74781627757868,28.5528084862074,807.713671855862,1854.64989981338,74.7770754646922,1957.97978376428,2039.428564,1.18370090064579
20190727,"20190727_34","tank.Ambient",29.18,17.95,7.74936402035049,28.5249619294116,807.436994720728,1860.48872696525,75.3569110747563,1964.37059996942,2046.577421,1.19293812380841
20190727,"20190727_35","tank.Ambient",29.18,17.97,7.73533103364279,29.5427371676685,836.730105901319,1866.4331056331,73.2494879511229,1969.22533075189,2047.30152,1.1596688452796
20190727,"20190727_36","tank.Ambient",29.15,17.86,7.74672693339033,28.695489618318,810.018385989655,1855.94604473001,74.4054922769827,1959.04702662531,2039.8003,1.17756301284925
20190727,"20190727_4","tank.Moderate",29.22,17.77,7.22957789008307,101.298853556194,2853.14356927402,1989.18772932755,24.2031936588294,2114.68977654258,2048.912147,0.382829597714708
20190727,"20190727_5","tank.Moderate",29.2,17.82,7.22920816143405,101.218933823766,2854.71365074673,1987.69639330863,24.1977791104041,2113.1131062428,2047.406302,0.382842588431674
20190727,"20190727_6","tank.Moderate",29.22,17.88,7.22530112325188,101.813241334635,2876.78466392955,1984.54684926594,24.0100297000147,2110.37012030059,2043.812031,0.379939098338597
20190727,"20190727_7","tank.Moderate",29.2,17.85,7.22379069693677,102.702080815672,2899.06195564274,1993.14924794558,23.9906356942655,2119.84196445552,2052.316549,0.37961027209701
20190727,"20190727_8","tank.Moderate",29.22,17.93,7.21627503316528,104.25747822807,2950.11276417399,1992.60173096901,23.6564038920292,2120.51561308911,2050.947827,0.374417424584688
20190727,"20190727_9","tank.Moderate",29.24,17.97,7.20905632362864,108.038536439856,3060.97716441337,2033.08334040543,23.7874534934962,2164.90933033878,2091.535232,0.376528309737409
20190728,"20190728_10","tank.Moderate",29.14,17.37,7.25769344235182,94.7892822493323,2637.73632983305,1966.42299452257,25.0896445026834,2086.30192127458,2028.477388,0.396327623572888
20190728,"20190728_12","tank.Moderate",29.12,17.28,7.25839088952778,94.9208794558275,2634.16869312571,1967.89747982614,25.0499409323732,2087.86830021434,2029.848393,0.395586533340312
20190728,"20190728_19","tank.Severe",29.14,17.21,6.99857873332773,175.742481512967,4867.66242103334,2000.40812184337,13.9694879389837,2190.12009129532,2034.848813,0.220532872197502
20190728,"20190728_20","tank.Severe",29.14,17.23,7.00538395714401,172.204690889767,4772.46611592071,1991.9913766624,14.1411518033179,2178.33721935549,2026.884718,0.223259976550061
20190728,"20190728_24","tank.Severe",29.11,17.26,6.99823601553521,175.295589781319,4861.59223551939,1995.32271737416,13.9386139962867,2184.55692115177,2029.696621,0.220106921677315
20190728,"20190728_25","tank.Ambient",29.15,17.36,7.81290751776358,24.4794036461418,681.030774822896,1823.40685404924,83.5339305236043,1931.42018821899,2030.133667,1.31945081278118
20190728,"20190728_26","tank.Ambient",29.09,17.26,7.81560903847397,24.3646541159778,675.636025014193,1820.86783129614,83.4895828811375,1928.72206829326,2027.507199,1.31847441253332
20190728,"20190728_27","tank.Ambient",29.11,17.24,7.82795104846888,23.631632714248,654.99790435183,1816.58460613622,85.6735817324641,1925.88982058294,2028.628754,1.35278162352197
20190728,"20190728_6","tank.Moderate",29.1,17.41,7.25738350722959,94.9860922913367,2645.71872273128,1969.98774454286,25.1292816601639,2090.10311849436,2032.104268,0.397061841048169
20190729,"20190729_13","tank.Severe",29.17,17.99,6.9738463947323,182.924203410407,5183.70524436495,2002.13125158942,13.6149645116982,2198.67041951153,2035.647281,0.215572696960913
20190729,"20190729_22","tank.Severe",29.14,17.98,6.97217408139266,183.313695858049,5192.38758293071,1997.57240054056,13.5161070329292,2194.40220343154,2030.854714,0.214018419972217
20190729,"20190729_23","tank.Severe",29.15,17.99,6.97211534684637,183.732441643692,5206.03828876493,2002.53188619386,13.5564829206897,2199.82081075824,2035.899018,0.214659791839046
20190729,"20190729_28","tank.Ambient",29.19,17.93,7.82431887115426,23.4516113816713,663.481348208206,1817.12594379157,87.4217303353959,1927.99928550864,2033.288423,1.38377818379009
20190729,"20190729_31","tank.Ambient",29.16,17.99,7.81167357152452,24.1959166527181,685.614182948303,1822.81366205812,85.3062334847918,1932.31581219563,2033.694023,1.35073835573775
20190729,"20190729_34","tank.Ambient",29.16,18,7.80466204746351,24.6130247138929,697.634853553835,1824.94572819713,84.0700775077794,1933.6288304188,2032.786478,1.33121818574068
20190729,"20190729_7","tank.Moderate",29.21,18.06,7.23302960805745,98.8470418051805,2807.3833504863,1968.95201237011,24.4086763847314,2092.20773056003,2029.268524,0.386535764525709
20190729,"20190729_8","tank.Moderate",29.19,18.04,7.21066526575696,104.112349876173,2954.89645886278,1968.43203318205,23.1478713361615,2095.69225439439,2025.640958,0.366562847120085
20190729,"20190729_9","tank.Moderate",29.17,18.17,7.19941528374188,106.424576814777,3031.53154074356,1965.90596744003,22.6264236822776,2094.95696793709,2021.826838,0.35851421685361
20190730,"20190730_12","tank.Moderate",29.17,17.99,7.22049714830173,102.245438390387,2897.40506955516,1974.76793642438,23.6968592872472,2100.71023410201,2033.294201,0.375204493677961
20190730,"20190730_17","tank.Severe",29.19,17.93,6.99235141838741,176.182821215111,4984.56062486898,2010.05734435542,14.2388647193824,2200.47903028991,2045.097677,0.225383669312276
20190730,"20190730_18","tank.Severe",29.16,18.01,6.9936122271667,175.386858338238,4972.70695907006,2009.68722076414,14.3098362330997,2199.38391533548,2044.895251,0.226599942694504
20190730,"20190730_21","tank.Severe",29.17,18.01,6.98495758227196,178.882914014596,5072.11006899923,2009.52767702734,14.0300168804137,2202.44060792235,2044.045629,0.222162159913107
20190730,"20190730_29","tank.Ambient",29.23,17.82,7.84690306332138,22.2833465467006,628.563276772166,1815.13246061488,91.6993607719583,1929.11516793354,2041.75718,1.45067941402006
20190730,"20190730_30","tank.Ambient",29.13,17.83,7.8468149500508,22.3403815912708,630.008590027934,1817.79034138548,91.6119478372832,1931.74267081404,2044.044594,1.44979251434599
20190730,"20190730_33","tank.Ambient",29.15,17.83,7.8381549513995,22.7975309117544,642.971056453803,1818.77025134251,89.8983226701029,1931.46610492437,2040.880787,1.42258807289076
20190730,"20190730_4","tank.Moderate",29.17,17.95,7.22076360629569,102.451958926503,2899.90345050278,1978.2150030954,23.7168218405488,2104.38378386245,2036.774818,0.375460743614095
20190730,"20190730_5","tank.Moderate",29.15,17.99,7.22049714830173,101.980051938833,2889.5674565676,1969.20361271952,23.6178313196314,2094.80149597798,2027.561136,0.373975962970774
20190731,"20190731_1","tank.Moderate",29.13,18.02,7.22869173312835,100.748213857782,2856.82441535521,1983.34991717452,24.2555684012312,2108.35369943354,2043.190747,0.38414356771833
20190731,"20190731_11","tank.Moderate",29.11,18.08,7.22475640624806,101.352433881106,2878.62291520477,1979.43434235796,24.0314118488171,2104.81818808789,2038.735218,0.38070817601141
20190731,"20190731_14","tank.Severe",29.14,18,7.06267495635463,149.441241261891,4235.37596935157,2006.64969789075,16.7359585812905,2172.82689773393,2047.859015,0.265023751537985
20190731,"20190731_15","tank.Severe",29.11,17.93,7.05972562697863,150.723249391259,4262.37510561391,2006.37559778311,16.5634905007525,2173.66233767512,2047.159803,0.26224319733661
20190731,"20190731_16","tank.Severe",29.12,17.91,7.05987210802412,150.997049952901,4267.88281227804,2010.03000921728,16.5909879613425,2177.61804713153,2050.870979,0.262649721351344
20190731,"20190731_3","tank.Moderate",29.15,18.04,7.22507212540288,101.237208745256,2872.66359177938,1977.75197975538,24.0169997381893,2103.00618823882,2037.040463,0.380372573284206
20190731,"20190731_32","tank.Ambient",29.2,17.96,7.85067632265961,22.0453239283327,624.270684112951,1816.45112015548,92.9869097689189,1931.48335385273,2046.091331,1.4719987166473
20190731,"20190731_35","tank.Ambient",29.14,17.88,7.8428212175333,22.5713842105869,637.480268941638,1822.00189909185,91.1799396575243,1935.75322295996,2047.120331,1.44319834049416
20190731,"20190731_36","tank.Ambient",29.13,17.86,7.84648514654252,22.3708267846043,631.415553790492,1820.09950903529,91.7629937562465,1934.23332957614,2046.662087,1.45235550489675
20190801,"20190801_10","tank.Ambient",29.19,17.76,7.75626217061532,28.4581800141726,801.170978258809,1878.1105354701,76.7538097592362,1983.32252524351,2067.33453,1.21410186856608
20190801,"20190801_12","tank.Ambient",29.16,17.72,7.75495663979643,28.5004709801911,801.298785783593,1872.9600732159,76.138621550172,1977.59916574626,2060.767122,1.20429008621461
20190801,"20190801_20","tank.Ambient",29.14,17.89,7.74621619053427,29.0558674346936,820.858697382927,1878.08802478856,75.2707080163977,1982.41460023966,2063.648119,1.19143392138031
20190801,"20190801_23","tank.Ambient",29.18,17.89,7.7375579772043,29.6076798791506,836.631729836836,1876.81611026706,73.8115332559325,1980.23532340214,2058.892681,1.16819563358578
20190801,"20190801_24","tank.Ambient",29.18,17.91,7.73388266928103,29.9693759800599,847.342487333866,1884.57172402611,73.5476944564941,1988.08879446266,2065.875067,1.16411227980258
20190801,"20190801_25","tank.Ambient",29.15,17.66,7.75906309805217,28.3673415416816,796.12352777346,1879.19620646456,76.9225825024244,1984.48613050867,2068.800945,1.2164399728938
20190801,"20190801_27","tank.Ambient",29.15,17.58,7.77551956289484,27.2646751869772,763.399471708296,1872.55465510585,79.3696041007053,1979.18893439353,2068.219471,1.25474405551185
20190801,"20190801_31","tank.Ambient",29.17,17.77,7.76828189699089,27.5382085003981,775.410996094374,1868.39849312226,78.4887635109374,1974.4254651336,2061.975322,1.24166942493983
20190801,"20190801_6","tank.Ambient",29.16,17.7,7.77076506854816,27.5204759420385,773.29674686777,1874.76670708311,78.9773700526557,1981.2645530778,2069.422171,1.24909261611824
20190803,"20190803_18","tank.Ambient",28.91,19.19,7.82253932280676,22.9515552862877,672.134129473287,1815.05164403196,90.5438445835786,1928.54704390183,2038.201373,1.44191555223544
20190803,"20190803_19","tank.Ambient",28.86,19.23,7.81351173030932,23.4678301133455,687.844047083955,1818.25041747783,88.8554532139129,1930.57370080509,2037.199886,1.41549157052925
20190803,"20190803_2","tank.Ambient",28.89,19.19,7.8190914382784,23.2191349900973,679.896209562799,1821.28155523092,90.0891838586495,1934.58987407967,2043.186531,1.43476466073361
20190803,"20190803_22","tank.Ambient",28.81,19.3,7.80762816408409,23.8140794413434,699.184536210482,1821.97989417509,87.9565993930089,1933.75057300944,2038.618494,1.40181342796926
20190803,"20190803_26","tank.Ambient",28.88,19.09,7.82701123612087,22.7396356815804,663.936580915049,1812.35348401835,90.9302405950333,1926.02336029496,2036.48793,1.44758520692438
20190803,"20190803_28","tank.Ambient",28.84,19.17,7.81929574951238,23.1908254663196,678.498417490632,1818.10097257773,89.7891726035726,1931.08097064763,2039.303032,1.43008627015916
20190803,"20190803_34","tank.Ambient",28.87,19.18,7.80540158259387,24.0072452317797,702.698143225324,1823.85933483927,87.3387215262236,1935.20530159727,2039.056459,1.39098768072992
20190803,"20190803_7","tank.Ambient",28.84,19.27,7.8113804231532,23.5722844048471,691.611942611469,1818.56640315925,88.5229451697164,1930.66163273381,2036.677172,1.41052532970958
20190804,"20190804_13","tank.Ambient",29.02,18.01,7.66630411823826,35.5261289905092,1006.47617012046,1912.89806836648,63.8719836015985,2012.29618095859,2070.158789,1.01185694615424
20190804,"20190804_17","tank.Ambient",29.04,17.99,7.67165153998363,34.9650934640643,990.118115958591,1905.59591821446,64.4011583999102,2004.96217007844,2064.263808,1.02009717360021
20190804,"20190804_21","tank.Ambient",29.06,17.81,7.67477562978409,34.9765701777626,985.405628165134,1912.75029372966,64.7005972316873,2012.4274611391,2072.092326,1.0240439851173
20190804,"20190804_29","tank.Ambient",29.02,17.81,7.67477562978409,34.9139620145467,983.425643849707,1908.4712633308,64.4887412725822,2007.87396661793,2067.333231,1.02081215942023
20190804,"20190804_30","tank.Ambient",29.01,17.83,7.67635282384971,34.6935411368562,977.729857248889,1903.95568505516,64.6023969911476,2003.25162318316,2063.147981,1.0227228329261
20190804,"20190804_36","tank.Ambient",29.05,17.86,7.67612044777718,34.7572578810233,980.592482785198,1908.55944676034,64.8650650548853,2008.18176969625,2068.344154,1.02688156601204
20190804,"20190804_4","tank.Ambient",29.08,17.89,7.70013108217177,32.7172568739303,923.992747734213,1900.56615077984,68.3960902169125,2001.67949787068,2069.052604,1.08281347655397
20190804,"20190804_8","tank.Ambient",29.07,17.81,7.67131139221528,35.2136061509594,992.138236876812,1910.62698142815,64.1319668235742,2009.97255440269,2068.626139,1.01501377552732
20190804,"20190804_9","tank.Ambient",29.02,17.91,7.67053861246299,35.1349445486919,992.520245639265,1906.13707474171,64.0267814063935,2005.2988006968,2063.890673,1.01390328326082
20190805,"20190805_1","tank.Ambient",29.07,18.08,7.70960195943678,31.8217212031039,903.598879620993,1897.06421387693,70.2610251680522,1999.14696024808,2070.077723,1.11321751226736
20190805,"20190805_10","tank.Ambient",29.11,18.25,7.70118534425315,32.356621858173,923.499905786224,1899.90040245809,69.5332807293631,2001.79030504563,2071.098867,1.10230926377813
20190805,"20190805_11","tank.Ambient",29.12,18.14,7.67793015457945,34.2481189445726,974.449022616442,1901.70165288986,65.7133669706881,2001.66313880512,2063.637188,1.0412576514039
20190805,"20190805_12","tank.Ambient",29.09,18.16,7.67948601802191,34.1995506835056,973.467887529036,1906.02450233627,66.0976671314716,2006.32172015125,2068.803567,1.04752721361607
20190805,"20190805_13","tank.Ambient",29.09,18.26,7.67688523132311,34.2482436083215,977.663487177336,1901.53652468931,65.7968610770231,2001.58162937465,2063.631253,1.04318201834224
20190805,"20190805_14","tank.Ambient",29.08,18.24,7.67705936489267,34.2318424790643,976.57990733138,1900.33674935991,65.71487767638,2000.28346951535,2062.247317,1.04182950075504
20190805,"20190805_15","tank.Ambient",29.06,18.09,7.6991310683181,32.6329993679182,926.852239036699,1899.29320647749,68.6760256894215,2000.60223153483,2068.420413,1.08818139054226
20190805,"20190805_16","tank.Ambient",29.11,18.19,7.68441417247723,33.7176412494124,960.685351640856,1902.29706413726,66.8317624696871,2002.84646785636,2066.920595,1.05922502097559
20190805,"20190805_17","tank.Ambient",29.08,18.18,7.69488100353799,32.7264537600461,932.022633748256,1890.36397820965,67.9538435003708,1991.04427547007,2057.871795,1.07706395946148
20190805,"20190805_18","tank.Ambient",29.08,18.26,7.67688523132311,34.2769526034883,978.4294470381,1902.91782201217,65.8275518916751,2003.02232650733,2065.0596,1.04370048492646
20190805,"20190805_19","tank.Ambient",29.12,18.24,7.67532980217085,34.4767092959488,983.781091294964,1907.17502359264,65.7575044623374,2007.40923735093,2069.116309,1.0423778288598
20190805,"20190805_2","tank.Ambient",29.09,18.22,7.6876115952031,33.5781239175566,957.431710557916,1909.26294901134,67.6137849167234,2010.45485784562,2075.657862,1.07181482366356
20190805,"20190805_20","tank.Ambient",29.12,18.16,7.69505635729484,32.8965837816345,936.533599464097,1900.96751108575,68.3818823250314,2002.24597719241,2069.384775,1.08362878791046
20190805,"20190805_21","tank.Ambient",29.12,18.09,7.68874834723217,33.3883337169123,948.617545803575,1898.62067877141,67.1344688747338,1999.14348136305,2064.062235,1.06356175991176
20190805,"20190805_22","tank.Ambient",29.1,18.16,7.68813620650687,33.3190786790586,948.457706905224,1894.52249627407,67.0379026204339,1994.87947757356,2059.762455,1.06239589533729
20190805,"20190805_23","tank.Ambient",29.11,18.16,7.68294609341589,33.6725415439879,958.57191136455,1892.08681343888,66.1735427114767,1991.93289769435,2055.271768,1.04866583336637
20190805,"20190805_24","tank.Ambient",29.12,18.13,7.68147767654099,33.9455408462722,965.561571428674,1899.93994183986,66.1659131047996,2000.05139579093,2063.002343,1.04838623869797
20190805,"20190805_25","tank.Ambient",29.13,18.23,7.68752416718804,33.6317727782988,959.447564557594,1913.20475789684,67.835805821302,2014.67233649644,2080.105251,1.07524626404081
20190805,"20190805_26","tank.Ambient",29.02,18.14,7.679660311061,34.3631222569965,977.185478463278,1913.56274589895,66.21486995995,2014.14073811589,2076.469816,1.04952224144779
20190805,"20190805_27","tank.Ambient",29.05,18.14,7.68139046754255,34.012143609776,967.363686107238,1902.21766653996,66.1366246955346,2002.36643484527,2065.123507,1.04818713768136
